cluster_key,survivor_id,survivor_name,old_id,old_name,brand,category,weight,extracted_color,extracted_sizes,recipe_refs,inventory_refs
"thread||veevus||veevus 12/0||12/0",25291552-7354-4c52-9eb9-ca50c92655f5,"Veevus 12/0",8a4e8083-0f71-457d-970d-fd879a0a4805,"Veevus 12/0 Tan",Veevus,thread,"12/0","tan","12/0",0,0
"thread||veevus||veevus 12/0||12/0",25291552-7354-4c52-9eb9-ca50c92655f5,"Veevus 12/0",ae3e72bc-1c4e-407b-871c-119a5824749c,"Veevus 12/0 Light Olive",Veevus,thread,"12/0","light olive","12/0",0,0
"thread||veevus||veevus 12/0||12/0",25291552-7354-4c52-9eb9-ca50c92655f5,"Veevus 12/0",b4f37157-25d6-4443-bf3f-d7e7285903f5,"Veevus 12/0 Light Grey",Veevus,thread,"12/0","light grey","12/0",0,0
"thread||veevus||veevus 12/0||12/0",25291552-7354-4c52-9eb9-ca50c92655f5,"Veevus 12/0",bb0ba939-d03b-482b-9703-388b98981c6a,"Veevus 12/0 Pale Tan",Veevus,thread,"12/0","pale tan","12/0",0,0
"thread||veevus||veevus 12/0||12/0",25291552-7354-4c52-9eb9-ca50c92655f5,"Veevus 12/0",c188e1cc-a268-4c21-9316-46a808402b95,"Veevus 12/0 White",Veevus,thread,"12/0","white","12/0",0,0
"thread||veevus||veevus 12/0||12/0",25291552-7354-4c52-9eb9-ca50c92655f5,"Veevus 12/0",d9573e3e-8ccd-4f5b-88e6-df430f5cfe3a,"Veevus 12/0 Black",Veevus,thread,"12/0","black","12/0",0,0
"thread||veevus||veevus 12/0||12/0",25291552-7354-4c52-9eb9-ca50c92655f5,"Veevus 12/0",e3edf8e6-6270-4ea7-b718-08e4b700147a,"Veevus 12/0 Dark Olive",Veevus,thread,"12/0","dark olive","12/0",0,0
"thread||veevus||veevus 12/0||12/0",25291552-7354-4c52-9eb9-ca50c92655f5,"Veevus 12/0",ff508947-41eb-403f-ab15-83dbd57a3123,"Veevus 12/0 Olive",Veevus,thread,"12/0","olive","12/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0 Brown",Veevus,thread,"6/0","brown","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",1a985362-bf89-4b01-aa4e-3c530b01b918,"Veevus 6/0 Light Olive",Veevus,thread,"6/0","light olive","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",2d6646ff-c97e-40f6-9c75-e9196b4c2338,"Veevus 6/0 Pink",Veevus,thread,"6/0","pink","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",2e0fc19b-1642-4043-a337-0de30f9eba49,"Veevus 6/0 Rusty Brown",Veevus,thread,"6/0","rusty brown","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",5d6c25bb-6333-4a88-8aa7-040d00a6ee44,"Veevus 6/0 Fl. Orange",Veevus,thread,"6/0","fl. orange","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",63d25cda-d5af-47ea-a834-ba7250ca625f,"Veevus 6/0 Lavender",Veevus,thread,"6/0","lavender","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",6a3c5b69-8b28-45df-83b6-28fb64da6d70,"Veevus 6/0 Olive",Veevus,thread,"6/0","olive","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",6a4caead-4957-4826-b1c4-c1b83b5c4aa8,"Veevus 6/0 Rose Pink",Veevus,thread,"6/0","rose pink","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",6b725367-c48e-4982-a346-3687ce03360a,"Veevus 6/0 White",Veevus,thread,"6/0","white","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",7cc640b0-a251-489a-8a5b-4f19fa2f09dd,"Veevus 6/0 Red",Veevus,thread,"6/0","red","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",7d39ad98-3c20-451f-9c92-f85ad72d5ddd,"Veevus 6/0 Dark Pink",Veevus,thread,"6/0","dark pink","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",83c533ab-09e5-4653-9671-18ef2e62549a,"Veevus 6/0 Fl. Green",Veevus,thread,"6/0","fl. green","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",a62b2d55-253a-485b-ad3f-4532a03c9100,"Veevus 6/0 Black",Veevus,thread,"6/0","black","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",a7b6ccec-e6ae-48ad-b510-2f1410c3462d,"Veevus 6/0 Pale Green",Veevus,thread,"6/0","pale green","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",a9e9ac3f-98fd-44c8-8006-6b204bcbef19,"Veevus 6/0 Silver Doctor Blue",Veevus,thread,"6/0","silver doctor blue","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",adcea9fc-5c3e-4d2e-92be-052ff524eeb5,"Veevus 6/0 Claret",Veevus,thread,"6/0","claret","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",b696d5c2-de1c-4929-b24c-28bb4a11fe64,"Veevus 6/0 Light Cahill",Veevus,thread,"6/0","light cahill","6/0",0,0
"thread||veevus||veevus 6/0||6/0",0936f500-c806-4d2b-8afc-24466f0368e2,"Veevus 6/0",ee68d754-3038-4c55-aa9b-6d181e06f390,"Veevus 6/0 Fl. Yellow Chartreuse",Veevus,thread,"6/0","fl. yellow chartreuse","6/0",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",Hareline,dubbing,"","","",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",16ccb6e3-76a7-477b-a8de-dc094c46a026,"Ice Dub UV Brown",Hareline,dubbing,"","uv brown","",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",229b6e42-c1cb-4894-bbd2-9f87d9d5cfd4,"Ice Dub Callibaetis",Hareline,dubbing,"","callibaetis","",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",31593902-cd55-4ec4-bcde-e3c704f89ef1,"Ice Dub Olive",Hareline,dubbing,"","olive","",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",558ce800-46ab-4205-903b-e690a15dda69,"Ice Dub UV Purple",Hareline,dubbing,"","uv purple","",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",5705067b-8a43-4464-b4a9-35435560e3b7,"Ice Dub Hares Ear",Hareline,dubbing,"","hares ear","",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",5b403c6b-f75e-409e-9d25-9bb65b179b23,"Ice Dub UV Olive",Hareline,dubbing,"","uv olive","",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",657f15ce-ac45-42d2-be03-3ed376db2094,"Ice Dub Brown",Hareline,dubbing,"","brown","",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",70ebd96a-5b8f-4906-947c-4830374aeb00,"Ice Dub UV Shrimp Pink",Hareline,dubbing,"","uv shrimp pink","",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",772a4b0d-adbd-4d31-8210-802e083884e6,"Ice Dub UV Chartreuse",Hareline,dubbing,"","uv chartreuse","",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",996dcdb4-5920-4038-80ba-a4855813cf13,"Ice Dub Black",Hareline,dubbing,"","black","",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",ca5c8f0d-ead6-4794-81ee-466467ad4c3a,"Ice Dub Peacock",Hareline,dubbing,"","peacock","",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",ccf44230-09b5-4346-aa85-f9b4fe3d0ce5,"Ice Dub Tan",Hareline,dubbing,"","tan","",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",cf4ed844-0c47-476a-bccf-e9bd5865bc18,"Ice Dub Rust Brown",Hareline,dubbing,"","rust brown","",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",cfbe29d0-3ae1-43c1-a7bf-aa9f2df9c1b6,"Ice Dub UV Pearl",Hareline,dubbing,"","uv pearl","",0,0
"dubbing||hareline||ice dub||",06d3ce50-3426-4c47-b348-9efa5cfffc23,"Ice Dub",d10a3deb-6a20-4bc1-96f7-11f807caed8d,"Ice Dub Pheasant Tail",Hareline,dubbing,"","pheasant tail","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill Fl. Hot Pink",Veevus,body,"","fl. hot pink","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",332ba66f-2cf0-43e1-b5ca-8cdea83a7385,"Veevus Body Quill Fl. Yellow",Veevus,body,"","fl. yellow","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",3ea182e8-2ce6-4fe8-80c3-1666de9e147c,"Veevus Body Quill Hot Orange",Veevus,body,"","hot orange","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",4617a1ad-b3cd-43c0-b4f6-23936ae0af46,"Veevus Body Quill Tan",Veevus,body,"","tan","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",4c6e1dc3-405c-4185-8678-8fc1ce890afd,"Veevus Body Quill Gold",Veevus,body,"","gold","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",703ff838-c5b3-42d5-8161-d5c89adb3250,"Veevus Body Quill G. Brown",Veevus,body,"","g. brown","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",7b025c8b-846f-4b21-b330-d581b447185a,"Veevus Body Quill Fuchsia",Veevus,body,"","fuchsia","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",8bf10c64-ce75-4473-9ed4-79e8962d9c91,"Veevus Body Quill Olive",Veevus,body,"","olive","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",9231ec8a-0187-40c4-9de6-9330a149913f,"Veevus Body Quill Black",Veevus,body,"","black","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",a7077ae8-67de-4ec3-a049-92ebb0f070a5,"Veevus Body Quill Yellow",Veevus,body,"","yellow","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",adf7ea09-4b2d-4f8a-938b-d58be8baca06,"Veevus Body Quill Brown",Veevus,body,"","brown","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",b8bcecd2-92c0-41af-a8e6-53aa54ec1258,"Veevus Body Quill Lt. Olive",Veevus,body,"","lt. olive","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",bf192143-05eb-4a6c-91fd-30050d760b17,"Veevus Body Quill Pale Pink",Veevus,body,"","pale pink","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",d05515b0-2e8e-430a-8ac0-43d9022be00b,"Veevus Body Quill Fl. Orange",Veevus,body,"","fl. orange","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",d9557330-4a30-45d4-907b-7bbc8121f107,"Veevus Body Quill Fl. Chartreuse",Veevus,body,"","fl. chartreuse","",0,0
"body||veevus||veevus body quill||",2798cdd4-a9c3-431c-9a53-e5ebb971eebc,"Veevus Body Quill",f38e7b02-b9a3-46d7-bf81-b513364bd92b,"Veevus Body Quill Claret",Veevus,body,"","claret","",0,0
"thread||veevus||14/0||14/0",07c2bfa2-06ac-48e6-aa51-70e15eef1457,"14/0",023d4b33-c1a5-4f6e-a63c-31359b2ac692,"14/0 Light Cahill",Veevus,thread,"14/0","Light Cahill","14/0",0,0
"thread||veevus||14/0||14/0",07c2bfa2-06ac-48e6-aa51-70e15eef1457,"14/0",07c2bfa2-06ac-48e6-aa51-70e15eef1457,"14/0 Tan",Veevus,thread,"14/0","Tan","14/0",0,0
"thread||veevus||14/0||14/0",07c2bfa2-06ac-48e6-aa51-70e15eef1457,"14/0",1e04374c-ae9d-4e42-ada3-e4d3120d4031,"14/0 Yellow",Veevus,thread,"14/0","Yellow","14/0",0,0
"thread||veevus||14/0||14/0",07c2bfa2-06ac-48e6-aa51-70e15eef1457,"14/0",43e2f97f-f2ed-41c3-bd05-3b7b329e4ad5,"14/0 Wine",Veevus,thread,"14/0","Wine","14/0",0,0
"thread||veevus||14/0||14/0",07c2bfa2-06ac-48e6-aa51-70e15eef1457,"14/0",8227c9d4-8edf-4d1c-b114-1454185ec06d,"14/0 Iron Gray",Veevus,thread,"14/0","Iron Gray","14/0",0,0
"thread||veevus||14/0||14/0",07c2bfa2-06ac-48e6-aa51-70e15eef1457,"14/0",93034b03-e991-4f67-93ab-7b56bfd4914a,"14/0 Pale Olive",Veevus,thread,"14/0","Pale Olive","14/0",0,0
"thread||veevus||14/0||14/0",07c2bfa2-06ac-48e6-aa51-70e15eef1457,"14/0",ae89b65d-dfcc-409e-b0a9-e946394c97ae,"14/0 White",Veevus,thread,"14/0","White","14/0",0,0
"thread||veevus||14/0||14/0",07c2bfa2-06ac-48e6-aa51-70e15eef1457,"14/0",bd218870-7227-4545-9273-21096f86a31a,"14/0 Black",Veevus,thread,"14/0","Black","14/0",0,0
"thread||veevus||14/0||14/0",07c2bfa2-06ac-48e6-aa51-70e15eef1457,"14/0",ce71b780-7c2a-4b8f-821d-179634549bd2,"14/0 Brown",Veevus,thread,"14/0","Brown","14/0",0,0
"thread||veevus||14/0||14/0",07c2bfa2-06ac-48e6-aa51-70e15eef1457,"14/0",dd7c0982-59ee-4449-b3ff-1d045bc0877e,"14/0 Gray",Veevus,thread,"14/0","Gray","14/0",0,0
"thread||veevus||14/0||14/0",07c2bfa2-06ac-48e6-aa51-70e15eef1457,"14/0",de4088ce-a306-4c80-b6c8-4a1b9ea6ba0b,"14/0 Hot Orange",Veevus,thread,"14/0","Hot Orange","14/0",0,0
"thread||veevus||14/0||14/0",07c2bfa2-06ac-48e6-aa51-70e15eef1457,"14/0",e7ab6fde-9578-4a52-a06f-70ce802a698d,"14/0 Red",Veevus,thread,"14/0","Red","14/0",0,0
"thread||veevus||14/0||14/0",07c2bfa2-06ac-48e6-aa51-70e15eef1457,"14/0",ed2e27a0-f9fa-4f65-a850-8a94f04b3c81,"14/0 Olive",Veevus,thread,"14/0","Olive","14/0",0,0
"thread||veevus||14/0||14/0",07c2bfa2-06ac-48e6-aa51-70e15eef1457,"14/0",f57c3f8c-5d95-4756-be2d-73b60771ce19,"14/0 Cream",Veevus,thread,"14/0","Cream","14/0",0,0
"thread||veevus||12/0||12/0",02723044-ea03-4170-bf86-fe303a89ecee,"12/0",02723044-ea03-4170-bf86-fe303a89ecee,"12/0 Cream",Veevus,thread,"12/0","Cream","12/0",0,0
"thread||veevus||12/0||12/0",02723044-ea03-4170-bf86-fe303a89ecee,"12/0",2a26d2b8-d731-4cb1-af59-3d10041c65e0,"12/0 Hot Orange",Veevus,thread,"12/0","Hot Orange","12/0",0,0
"thread||veevus||12/0||12/0",02723044-ea03-4170-bf86-fe303a89ecee,"12/0",2ca4939f-4398-4084-97b1-6d78e3d049ea,"12/0 Tan",Veevus,thread,"12/0","Tan","12/0",0,0
"thread||veevus||12/0||12/0",02723044-ea03-4170-bf86-fe303a89ecee,"12/0",2d349a03-972b-4f4d-84ec-63f316073251,"12/0 Brown",Veevus,thread,"12/0","Brown","12/0",0,0
"thread||veevus||12/0||12/0",02723044-ea03-4170-bf86-fe303a89ecee,"12/0",358a41fd-9947-4c18-b86e-c4cc11b15ad7,"12/0 Black",Veevus,thread,"12/0","Black","12/0",0,0
"thread||veevus||12/0||12/0",02723044-ea03-4170-bf86-fe303a89ecee,"12/0",429d083d-f468-4a86-b52a-5d6b8b75ed59,"12/0 Pale Olive",Veevus,thread,"12/0","Pale Olive","12/0",0,0
"thread||veevus||12/0||12/0",02723044-ea03-4170-bf86-fe303a89ecee,"12/0",4624bb13-453f-4437-b0e0-b7ff12f5eacb,"12/0 Light Cahill",Veevus,thread,"12/0","Light Cahill","12/0",0,0
"thread||veevus||12/0||12/0",02723044-ea03-4170-bf86-fe303a89ecee,"12/0",46ef125a-3424-45fd-8161-9c31727b79f9,"12/0 Olive",Veevus,thread,"12/0","Olive","12/0",0,0
"thread||veevus||12/0||12/0",02723044-ea03-4170-bf86-fe303a89ecee,"12/0",5e9cb0a0-6762-40d9-89e7-9bd107cba743,"12/0 Wine",Veevus,thread,"12/0","Wine","12/0",0,0
"thread||veevus||12/0||12/0",02723044-ea03-4170-bf86-fe303a89ecee,"12/0",82fc4f4c-b1c6-413a-aaaa-b3ce6b947c3d,"12/0 White",Veevus,thread,"12/0","White","12/0",0,0
"thread||veevus||12/0||12/0",02723044-ea03-4170-bf86-fe303a89ecee,"12/0",9bfba098-0a00-42bc-8cf0-45b87fdad8f6,"12/0 Gray",Veevus,thread,"12/0","Gray","12/0",0,0
"thread||veevus||12/0||12/0",02723044-ea03-4170-bf86-fe303a89ecee,"12/0",a687b5de-cf62-43ed-8eef-d822c0f139b0,"12/0 Yellow",Veevus,thread,"12/0","Yellow","12/0",0,0
"thread||veevus||12/0||12/0",02723044-ea03-4170-bf86-fe303a89ecee,"12/0",aefb10a5-123a-4d60-b924-bec358d38ffe,"12/0 Iron Gray",Veevus,thread,"12/0","Iron Gray","12/0",0,0
"thread||veevus||12/0||12/0",02723044-ea03-4170-bf86-fe303a89ecee,"12/0",cba9507b-c33f-418c-9726-4090cca6225f,"12/0 Red",Veevus,thread,"12/0","Red","12/0",0,0
"thread||veevus||8/0||8/0",06b6d417-9003-4435-91bb-86a0715983f9,"8/0",06b6d417-9003-4435-91bb-86a0715983f9,"8/0 Olive",Veevus,thread,"8/0","Olive","8/0",0,0
"thread||veevus||8/0||8/0",06b6d417-9003-4435-91bb-86a0715983f9,"8/0",0c0dff5b-1f29-4dac-87dc-1c323e7ae22b,"8/0 Gray",Veevus,thread,"8/0","Gray","8/0",0,0
"thread||veevus||8/0||8/0",06b6d417-9003-4435-91bb-86a0715983f9,"8/0",1bdfd881-debb-4fac-b9d0-7a7419142ced,"8/0 Hot Orange",Veevus,thread,"8/0","Hot Orange","8/0",0,0
"thread||veevus||8/0||8/0",06b6d417-9003-4435-91bb-86a0715983f9,"8/0",5e7f2c5d-f67e-4c28-9870-f9c24dee3d75,"8/0 Red",Veevus,thread,"8/0","Red","8/0",0,0
"thread||veevus||8/0||8/0",06b6d417-9003-4435-91bb-86a0715983f9,"8/0",7c137ef0-73c5-44da-b86d-bb463fdb371d,"8/0 White",Veevus,thread,"8/0","White","8/0",0,0
"thread||veevus||8/0||8/0",06b6d417-9003-4435-91bb-86a0715983f9,"8/0",9568c1d9-4590-4269-af23-e9c8920f9e58,"8/0 Wine",Veevus,thread,"8/0","Wine","8/0",0,0
"thread||veevus||8/0||8/0",06b6d417-9003-4435-91bb-86a0715983f9,"8/0",b1304847-1ed0-4d69-8d2f-a8f9e859537b,"8/0 Tan",Veevus,thread,"8/0","Tan","8/0",0,0
"thread||veevus||8/0||8/0",06b6d417-9003-4435-91bb-86a0715983f9,"8/0",b3eb97ae-557a-4c42-945e-ea38e3c80692,"8/0 Black",Veevus,thread,"8/0","Black","8/0",0,0
"thread||veevus||8/0||8/0",06b6d417-9003-4435-91bb-86a0715983f9,"8/0",bef0f2de-c2d4-43a3-ba04-a1922c26f7db,"8/0 Iron Gray",Veevus,thread,"8/0","Iron Gray","8/0",0,0
"thread||veevus||8/0||8/0",06b6d417-9003-4435-91bb-86a0715983f9,"8/0",c588fd50-723f-4785-9799-f7502837a7e4,"8/0 Light Cahill",Veevus,thread,"8/0","Light Cahill","8/0",0,0
"thread||veevus||8/0||8/0",06b6d417-9003-4435-91bb-86a0715983f9,"8/0",cd3ada15-cc68-4830-8ce9-13daaa27c717,"8/0 Cream",Veevus,thread,"8/0","Cream","8/0",0,0
"thread||veevus||8/0||8/0",06b6d417-9003-4435-91bb-86a0715983f9,"8/0",e4b6145e-0fda-4c91-bcfd-9d01010eeae4,"8/0 Pale Olive",Veevus,thread,"8/0","Pale Olive","8/0",0,0
"thread||veevus||8/0||8/0",06b6d417-9003-4435-91bb-86a0715983f9,"8/0",ed6b9f0d-e3c1-4b24-8671-cfc4cdfb9170,"8/0 Yellow",Veevus,thread,"8/0","Yellow","8/0",0,0
"thread||veevus||8/0||8/0",06b6d417-9003-4435-91bb-86a0715983f9,"8/0",fd24cdfc-1213-447a-8bb9-52fdf822ad26,"8/0 Brown",Veevus,thread,"8/0","Brown","8/0",0,0
"thread||veevus||6/0||6/0",0df2fc96-4510-4034-99ca-3bbea6e3b171,"6/0",0df2fc96-4510-4034-99ca-3bbea6e3b171,"6/0 Hot Orange",Veevus,thread,"6/0","Hot Orange","6/0",0,0
"thread||veevus||6/0||6/0",0df2fc96-4510-4034-99ca-3bbea6e3b171,"6/0",20c060a8-c27e-4d60-89d6-92c0840e248f,"6/0 Wine",Veevus,thread,"6/0","Wine","6/0",0,0
"thread||veevus||6/0||6/0",0df2fc96-4510-4034-99ca-3bbea6e3b171,"6/0",25d6462a-8006-43e7-b120-bd84f172f381,"6/0 Iron Gray",Veevus,thread,"6/0","Iron Gray","6/0",0,0
"thread||veevus||6/0||6/0",0df2fc96-4510-4034-99ca-3bbea6e3b171,"6/0",29660c13-5fa7-44ee-b244-1fd4880fdb4d,"6/0 White",Veevus,thread,"6/0","White","6/0",0,0
"thread||veevus||6/0||6/0",0df2fc96-4510-4034-99ca-3bbea6e3b171,"6/0",3096c4fa-4f82-4b09-a0d8-4f9a36233b6f,"6/0 Gray",Veevus,thread,"6/0","Gray","6/0",0,0
"thread||veevus||6/0||6/0",0df2fc96-4510-4034-99ca-3bbea6e3b171,"6/0",35cbc0db-9497-48a8-b3ce-663aecf74676,"6/0 Brown",Veevus,thread,"6/0","Brown","6/0",0,0
"thread||veevus||6/0||6/0",0df2fc96-4510-4034-99ca-3bbea6e3b171,"6/0",43f9f494-f62a-45a4-b950-9a8b5fa4ee02,"6/0 Cream",Veevus,thread,"6/0","Cream","6/0",0,0
"thread||veevus||6/0||6/0",0df2fc96-4510-4034-99ca-3bbea6e3b171,"6/0",4a801271-a02b-4fb0-9012-803be5068c62,"6/0 Red",Veevus,thread,"6/0","Red","6/0",0,0
"thread||veevus||6/0||6/0",0df2fc96-4510-4034-99ca-3bbea6e3b171,"6/0",6a9b758d-d546-43e5-abb2-75e57a2f02db,"6/0 Tan",Veevus,thread,"6/0","Tan","6/0",0,0
"thread||veevus||6/0||6/0",0df2fc96-4510-4034-99ca-3bbea6e3b171,"6/0",89b02390-475e-4650-9c09-6f3f5b936127,"6/0 Yellow",Veevus,thread,"6/0","Yellow","6/0",0,0
"thread||veevus||6/0||6/0",0df2fc96-4510-4034-99ca-3bbea6e3b171,"6/0",93b32f61-7d2d-40c0-b58b-e062abc8c334,"6/0 Black",Veevus,thread,"6/0","Black","6/0",0,0
"thread||veevus||6/0||6/0",0df2fc96-4510-4034-99ca-3bbea6e3b171,"6/0",a161c009-a6b0-431d-9ff8-6021dba0d291,"6/0 Olive",Veevus,thread,"6/0","Olive","6/0",0,0
"thread||veevus||6/0||6/0",0df2fc96-4510-4034-99ca-3bbea6e3b171,"6/0",e2b785d3-ada4-4d42-83db-0527c1f15f5e,"6/0 Light Cahill",Veevus,thread,"6/0","Light Cahill","6/0",0,0
"thread||veevus||6/0||6/0",0df2fc96-4510-4034-99ca-3bbea6e3b171,"6/0",fecd7953-a836-48c9-8252-dab7cd66a807,"6/0 Pale Olive",Veevus,thread,"6/0","Pale Olive","6/0",0,0
"thread||veevus||10/0||10/0",11c6bf87-ac53-497e-af62-68471faa150f,"10/0",11c6bf87-ac53-497e-af62-68471faa150f,"10/0 Brown",Veevus,thread,"10/0","Brown","10/0",0,0
"thread||veevus||10/0||10/0",11c6bf87-ac53-497e-af62-68471faa150f,"10/0",15d432af-c3fe-4e50-9bcc-71d1d0b4fa42,"10/0 Black",Veevus,thread,"10/0","Black","10/0",0,0
"thread||veevus||10/0||10/0",11c6bf87-ac53-497e-af62-68471faa150f,"10/0",30ddf41d-bf58-4b8d-ba3a-1270010225e3,"10/0 Light Cahill",Veevus,thread,"10/0","Light Cahill","10/0",0,0
"thread||veevus||10/0||10/0",11c6bf87-ac53-497e-af62-68471faa150f,"10/0",4541b844-536d-4cba-afad-58f32664a493,"10/0 Hot Orange",Veevus,thread,"10/0","Hot Orange","10/0",0,0
"thread||veevus||10/0||10/0",11c6bf87-ac53-497e-af62-68471faa150f,"10/0",502ce748-0baf-4837-8ac3-b4674f37e34a,"10/0 Red",Veevus,thread,"10/0","Red","10/0",0,0
"thread||veevus||10/0||10/0",11c6bf87-ac53-497e-af62-68471faa150f,"10/0",85d0d939-4d2a-4f12-9165-0d64e5bbd88b,"10/0 Pale Olive",Veevus,thread,"10/0","Pale Olive","10/0",0,0
"thread||veevus||10/0||10/0",11c6bf87-ac53-497e-af62-68471faa150f,"10/0",8c3b4b4b-574c-453a-86c8-f64f622999e7,"10/0 Cream",Veevus,thread,"10/0","Cream","10/0",0,0
"thread||veevus||10/0||10/0",11c6bf87-ac53-497e-af62-68471faa150f,"10/0",a2360f7e-726d-4eba-afb8-59bdf9b120bb,"10/0 Tan",Veevus,thread,"10/0","Tan","10/0",0,0
